ID,Quadrant,Teilquadrant,Ortsnummer,Ortsbuchstaben,Ortsname,Kreis,Land,I,II,III,IV,comment,RES_1st_run,Ortsname_old,Stadt.oder.Gemeinde.oder.Landkreis,x,y,res,prev,x_new,y_new,cor,cor.Lvl.4,final_check
423,125,24,18,cl,Strebendorf,Alsfeld,Hessen,j,j,j,j,NA,not detected,Strebendorf,Romrod,99999,99999,not detected,NANA,517154.01,5615031.96,f,,999
424,125,24,20,b,Hergersdorf,Alsfeld,Hessen,j,j,j,j,NA,detected,,,522674.9988,5615212.746,detected,,522674.9988,5615212.746,,,999
595,126,21,17,dr,H<fc>nhan,H<fc>nfeld,Hessen-Nassau,j,j,NA,NA,NA,detected,,,551988.6959,5615533.162,detected,,551988.6959,5615533.162,,,999
269,124,24,17,co,Erdbach,Dillkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,444847.3983,5615621.17,detected,,444847.3983,5615621.17,,,999
422,125,24,17,bl,Nieder-Breidenbach,Alsfeld,Hessen,j,j,j,j,NA,not detected,Nieder Breidenbach,,515898.9376,5615788.236,detected,,515898.9376,5615788.236,,,999
417,125,23,17,b,Nieder-Gem<fc>nden,Alsfeld,Hessen,j,j,j,j,NA,not detected,Nieder Gem<fc>nden,,504061.2242,5615810.126,detected,,504061.2242,5615810.126,,,999
416,125,23,16,al,B<fc><df>feld,Alsfeld,Hessen,j,NA,NA,NA,NA,not detected,B<fc><df>feld,Homberg,99999,99999,not detected,NANA,500062.69,5615957.6,f,,999
411,125,22,19,b,Schadenbach,Alsfeld,Hessen,j,j,j,NA,NA,not detected,Schadenbach,Homberg,99999,99999,not detected,NANA,497952.33,5616033.75,f,,999
272,124,24,19,bo,Burg,Dillkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,450842.7063,5616139.66,detected,,450842.7063,5616139.66,,,999
590,126,20,18,b,Sandlofs,Lauterbach,Hessen,j,j,NA,j,NA,detected,,,542150.1245,5616189.692,detected,,542150.1245,5616189.692,,,999
270,124,24,18,b,Uckersdorf,Dillkreis,Hessen-Nassau,NA,NA,NA,j,NA,detected,,,448061.9686,5616366.711,detected,,448061.9686,5616366.711,,,999
400,125,20,16,br,Wilsbach,Biedenkopf,Hessen-Nassau,j,j,j,NA,NA,detected,,,466926.9323,5616369.05,detected,,466926.9323,5616369.05,,,999
396,125,19,18,ao,Offenbach,Dillkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,458615.1928,5616506.07,detected,,458615.1928,5616506.07,,,999
597,126,22,15,cu,Kranlucken,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,570065.8107,5616689.406,detected,,570065.8107,5616689.406,,,999
421,125,24,14,cd,Hopfgarten,Alsfeld,Hessen,j,j,j,j,NA,detected,,,520945.0945,5616784.566,detected,,520945.0945,5616784.566,,,999
594,126,21,14,d,Kirchhasel,H<fc>nfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,556608.931,5616826.664,detected,,556608.931,5616826.664,,,999
601,126,23,11,cd,Zitters,Eisenach,Th<fc>ringen,j,j,j,j,NA,not detected,Zitters,Schleid,99999,99999,not detected,NANA,571774.57,5616970.18,f,,999
405,125,21,11,d,Fronhausen,Marburg,Hessen-Nassau,j,j,j,NA,NA,detected,,,478448.5145,5617009.429,detected,,478448.5145,5617009.429,,,999
415,125,23,14,co,Ehringshausen,Alsfeld,Hessen,j,j,j,j,NA,detected,,,999,999,not an unique name,prev. not unique,507986.44,5617170.75,not found,found,999
399,125,20,14,a,Altenvers,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,473134.2432,5617612.281,detected,,473134.2432,5617612.281,,,999
404,125,21,11,al,Oberwalgern,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,476149.6898,5617719.972,detected,,476149.6898,5617719.972,,,999
608,126,24,14,d,Zillbach,Meiningen,Th<fc>ringen,j,j,NA,NA,NA,detected,,,591801.0663,5617949.036,detected,,591801.0663,5617949.036,,,999
410,125,22,14,ao,Deckenbach,Alsfeld,Hessen,j,j,j,j,NA,detected,,,496293.6132,5618189.503,detected,,496293.6132,5618189.503,,,999
398,125,20,8,dr,Rollshausen,Marburg,Hessen-Nassau,NA,j,j,NA,NA,not detected,Rollshausen,Lohra,99999,99999,not detected,NANA,472150.15,5618496.5,f,,999
607,126,24,13,a,Rosa,Meiningen,Th<fc>ringen,j,j,j,j,NA,detected,,,588259.3727,5618555.379,detected,,588259.3727,5618555.379,,,999
402,125,21,9,cr,Hachborn,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,485204.2407,5618754.009,detected,,485204.2407,5618754.009,,,999
589,126,20,9,d,Langenschwarz,H<fc>nfeld,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,544635.1352,5618812.508,detected,,544635.1352,5618812.508,,,999
264,124,23,6,d,Emmerzhausen,Altenkirchen,Rheinprovinz,NA,NA,NA,j,NA,detected,,,431209.2013,5619108.069,detected,,431209.2013,5619108.069,,,999
401,125,21,7,b,Roth,Marburg,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,480808.136,5619224.226,found,,999
265,124,23,8,d,L<fc>tzeln,Siegen,Westfalen,j,j,NA,NA,NA,detected,,,436887.4328,5619269.937,detected,,436887.4328,5619269.937,,,999
268,124,24,7,d,Donsbach,Dillkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,446142.9832,5619322.017,detected,,446142.9832,5619322.017,,,999
588,126,20,8,a,Rimbach,Lauterbach,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,540907.2285,5619771.709,found,,999
420,125,24,6,b,Zell,Alsfeld,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,513815.16,5619804.36,not found,found,999
409,125,22,10,bl,Homberg,Alsfeld,Hessen,j,j,j,j,NA,detected,,,436750.54,5610274.602,detected,,500049.97,5619900.37,false detected,found,999
606,126,24,9,bl,Helmers,Meiningen,Th<fc>ringen,j,NA,NA,NA,NA,detected,,,591327.5264,5619987.312,detected,,591327.5264,5619987.312,,,999
403,125,21,10,ao,Ebsdorf,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,486683.3508,5620228.979,detected,,486683.3508,5620228.979,,,999
397,125,20,4,d,Lohra,Marburg,Hessen-Nassau,j,j,NA,NA,NA,detected,,,473974.8531,5620521.488,detected,,473974.8531,5620521.488,,,999
408,125,22,4,c,Haarhausen,Alsfeld,Hessen,j,NA,NA,NA,NA,multiple entires detected,,,999,999,multiple entires detected,,496563.663,5620891.444,found,,999
604,126,24,1,c,Urnshausen,Eisenach,Th<fc>ringen,j,j,j,j,NA,not detected,Urnshausen,Dermbach,99999,99999,not detected,NANA,582840.26,5620967.06,f,,999
414,125,23,5,ad,Heimertshausen,Alsfeld,Hessen,NA,j,j,j,NA,detected,,,511282.1302,5621191.62,detected,,511282.1302,5621191.62,,,999
599,126,23,1,do,Otzbach,Eisenach,Th<fc>ringen,j,j,j,j,NA,not detected,Otzbach,Geisa,99999,99999,not detected,NANA,572480.07,5621395.11,f,,999
596,126,22,1,bu,Gro<df>entaft,H<fc>nfeld,Hessen-Nassau,j,j,j,j,NA,not detected,Gro<df>entaft,Eiterfeld,99999,99999,not detected,NANA,560635.11,5621571.35,f,,999
413,125,23,2,a,Appenrod,Alsfeld,Hessen,j,NA,NA,NA,NA,detected,,,503132.5096,5621580.686,detected,,503132.5096,5621580.686,,,999
419,125,24,1,b,Billertshausen,Alsfeld,Hessen,j,j,j,j,NA,detected,,,514152.6692,5621621.171,detected,,514152.6692,5621621.171,,,999
267,124,24,2,a,Haiger,Dillkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,443520.8255,5621640.624,detected,,443520.8255,5621640.624,,,999
587,126,20,3,a,Ober-Wegfurth,Lauterbach,Hessen,j,NA,NA,NA,NA,not detected,Ober Wegfurth,,540897.3866,5621928.998,detected,,540897.3866,5621928.998,,,999
600,126,23,2,b,Oechsen,Eisenach,Th<fc>ringen,j,j,j,j,NA,not detected,Oechsen,Dermbach,99999,99999,not detected,NANA,575142.42,5621948.57,f,,999
585,126,19,1,ao,Eifa,Alsfeld,Hessen,j,NA,NA,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,524395.0402,5622025.951,found,,999
365,125,13,23,c,Oberndorf,Dillkreis,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,458440.9605,5622123.273,found,,999
369,125,14,24,d,Nanzhausen,Marburg,Hessen-Nassau,j,j,j,j,NA,not detected,Nanzhausen,Lohra,99999,99999,not detected,NANA,474229.77,5622186.31,f,,999
579,126,18,6,b,Leimbach,Meiningen,Th<fc>ringen,j,NA,NA,NA,NA,detected,,,555704.0839,5622199.464,detected,,555704.0839,5622199.464,,,999
565,126,13,25,cu,Wallersdorf,Alsfeld,Hessen,NA,j,j,NA,NA,not detected,Wallersdorf,Grebenau,99999,99999,not detected,NANA,534321.34,5622244.33,f,,999
381,125,16,24,d,Nieder-Ofleiden,Alsfeld,Hessen,j,j,j,j,NA,not detected,Nieder Ofleiden,,497904.9755,5622503.119,detected,,497904.9755,5622503.119,,,999
571,126,15,23,d,K<f6>rnbach,H<fc>nfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,554026.0337,5622771.232,detected,,554026.0337,5622771.232,,,999
368,125,14,22,au,Weidenhausen,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,467475.9486,5622870.933,found,,999
370,125,14,25,co,Willershausen,Marburg,Hessen-Nassau,NA,j,NA,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,475545.741,5622938.077,found,,999
374,125,15,24,bd,Beltershausen,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,486662.2842,5623031.261,detected,,486662.2842,5623031.261,,,999
394,125,18,22,b,Leusel,Alsfeld,Hessen,j,j,j,j,NA,detected,,,516300.0823,5623039.674,detected,,516300.0823,5623039.674,,,999
386,125,17,21,b,Dannenrod,Alsfeld,Hessen,j,NA,NA,NA,NA,detected,,,501819.7031,5623125.73,detected,,501819.7031,5623125.73,,,999
567,126,14,24,bd,Wetzlos,H<fc>nfeld,Hessen-Nassau,NA,NA,j,j,NA,detected,,,544457.1079,5623136.884,detected,,544457.1079,5623136.884,,,999
379,125,16,21,b,Wittelsberg,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,489773.054,5623168.796,detected,,489773.054,5623168.796,,,999
564,126,13,22,br,Lingelbach,Ziegenhain,Hessen-Nassau,j,j,j,NA,NA,detected,,,528381.1353,5623302.683,detected,,528381.1353,5623302.683,,,999
393,125,18,22,a,Angenrod,Alsfeld,Hessen,j,j,j,j,NA,detected,,,514556.9361,5623390.359,detected,,514556.9361,5623390.359,,,999
380,125,16,23,ao,Mardorf,Marburg,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,494181.7652,5623651.294,found,,999
574,126,16,22,bo,Soisdorf,H<fc>nfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,563133.5727,5623952.234,detected,,563133.5727,5623952.234,,,999
385,125,17,18,du,Kirtorf,Alsfeld,Hessen,j,j,j,j,NA,detected,,,507418.5929,5624031.403,detected,,507418.5929,5624031.403,,,999
390,125,18,16,c,Ohmes,Alsfeld,Hessen,j,j,j,j,NA,detected,,,512319.6046,5624062.915,detected,,512319.6046,5624062.915,,,999
391,125,18,19,dl,Eudorf,Alsfeld,Hessen,NA,j,j,NA,NA,detected,,,520612.628,5624077.974,detected,,520612.628,5624077.974,,,999
584,126,18,25,ar,Breitungen/Werra,Meiningen,Th<fc>ringen,NA,j,j,j,NA,not detected,Breitungen,Schmalkalden-Meiningen,593971.5885,5624105.19,detected,,593971.5885,5624105.19,,,999
367,125,14,19,cd,R<fc>chenbach,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,detected,,,473619.5722,5624226.278,detected,,473619.5722,5624226.278,,,999
570,126,15,16,d,Neukirchen,H<fc>nfeld,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,548973.1898,5624467.323,found,,999
563,126,13,16,bu,Berfa,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,525405.9951,5624488.324,detected,,525405.9951,5624488.324,,,999
373,125,15,18,b,Cappel,Marburg,Hessen-Nassau,j,j,j,j,NA,not detected,Kappel,,999,999,multiple entires detected,,483663.6589,5624974.671,found,,999
384,125,17,17,bu,Lehrbach,Alsfeld,Hessen,j,j,j,j,NA,detected,,,503962.4383,5624983.948,detected,,503962.4383,5624983.948,,,999
364,125,13,19,a,Wallenfels,Dillkreis,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,460856.5974,5625318.407,detected,,460856.5974,5625318.407,,,999
392,125,18,20,bl,Elbenrod,Alsfeld,Hessen,j,j,j,NA,NA,detected,,,523328.9742,5625357.111,detected,,523328.9742,5625357.111,,,999
389,125,18,11,du,Seibelsdorf,Alsfeld,Hessen,j,j,j,j,NA,detected,,,513972.5299,5625657.243,detected,,513972.5299,5625657.243,,,999
569,126,15,11,cu,Holzheim,Hersfeld,Hessen-Nassau,j,j,j,NA,NA,detected,,,999,999,not an unique name,prev. not unique,547192.54,5625801.76,"not found, probably “Holzheim (Haunetal)”",found,999
372,125,15,12,c,Cyriaxweimar,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,480021.6348,5625810.24,detected,,480021.6348,5625810.24,,,999
577,126,17,14,du,Stadtlengsfeld,Eisenach,Th<fc>ringen,j,NA,NA,j,NA,detected,,,579574.6302,5626345.94,detected,,579574.6302,5626345.94,,,999
582,126,18,12,d,Kaltenborn,Meiningen,Th<fc>ringen,j,j,j,j,NA,not detected,Kaltenborn,Bad Salzungen,99999,99999,not detected,NANA,586737.57,5626602.67,f,,999
378,125,16,15,a,Niederklein,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,499985.9041,5626939.556,detected,,499985.9041,5626939.556,,,999
366,125,14,12,b,Runzhausen,Biedenkopf,Hessen-Nassau,j,j,j,NA,NA,detected,,,469165.1219,5627008.539,detected,,469165.1219,5627008.539,,,999
363,125,13,15,a,Bottenhorn,Biedenkopf,Hessen-Nassau,NA,j,NA,NA,NA,detected,,,463266.5478,5627124.622,detected,,463266.5478,5627124.622,,,999
576,126,17,11,al,S<fc>nna,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,570359.7815,5627358.946,detected,,570359.7815,5627358.946,,,999
583,126,18,14,au,Immelborn,Meiningen,Th<fc>ringen,j,j,j,j,NA,detected,,,590103.2253,5627507.227,detected,,590103.2253,5627507.227,,,999
573,126,16,11,ao,Unterweisenborn,Hersfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,558796.6643,5627627.13,detected,,558796.6643,5627627.13,,,999
361,125,13,7,cd,Hirzenhain,Dillkreis,Hessen-Nassau,NA,NA,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,456604.4124,5627787.478,found,,999
562,126,13,10,c,Machtlos,Ziegenhain,Hessen-Nassau,j,j,j,NA,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,534309.4571,5628108.935,found,,999
566,126,14,7,d,Hattenbach,Hersfeld,Hessen-Nassau,j,j,j,NA,NA,detected,,,539481.059,5628212.285,detected,,539481.059,5628212.285,,,999
383,125,17,9,bu,Wahlen,Alsfeld,Hessen,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,508906.2573,5628326.049,found,,999
388,125,18,8,au,Heidelbach,Alsfeld,Hessen,j,j,j,j,NA,not detected,Heidelbach,Alsfeld,99999,99999,not detected,NANA,518131.6,5628449.77,f,,999
581,126,18,9,du,Barchfeld,Herrschaft Schmalkalden,Hessen-Nassau,NA,NA,NA,j,NA,detected,,,592432.2159,5628560.205,detected,,592432.2159,5628560.205,,,999
362,125,13,8,b,Frechenhausen,Biedenkopf,Hessen-Nassau,NA,NA,NA,j,NA,detected,,,460190.5663,5628581.763,detected,,460190.5663,5628581.763,,,999
561,126,13,8,b,G<f6>rzhain,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,530034.8003,5628860.958,detected,,530034.8003,5628860.958,,,999
371,125,15,6,b,Elnhausen,Marburg,Hessen-Nassau,j,j,NA,NA,NA,detected,,,478096.0637,5628920.497,detected,,478096.0637,5628920.497,,,999
568,126,15,8,al,Eitra,Hersfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,551979.3328,5629222.799,detected,,551979.3328,5629222.799,,,999
580,126,18,7,b,Bad Salzungen,Meiningen,Th<fc>ringen,j,j,j,j,NA,detected,,,586789.6304,5629631.007,detected,,586789.6304,5629631.007,,,999
572,126,16,5,cl,Unterbreizbach,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,568951.5925,5629898.097,detected,,568951.5925,5629898.097,,,999
376,125,16,3,c,Kirchhain,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,494428.2441,5629911.58,detected,,494428.2441,5629911.58,,,999
358,125,11,21,cr,Allendorf,Marburg,Hessen-Nassau,NA,NA,j,j,NA,multiple entires detected,,,999,999,not an unique name,prev. not unique,501423.91,5630014.85,"there are at least “Allendorf a.d. Lahn” (bei Gießen), “Allendorf (Lumda)” (Kreis Gießen, näher an Marburg), “Allendorf (Eder)” (Kreis Frankenberg)",found,999
382,125,17,4,au,Gleimenhain,Alsfeld,Hessen,j,j,j,j,NA,detected,,,508219.5916,5630348.769,detected,,508219.5916,5630348.769,,,999
387,125,18,3,ar,Holzburg,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,518213.67,5630496.465,detected,,518213.67,5630496.465,,,999
578,126,18,1,c,Kaiseroda,Eisenach,Th<fc>ringen,j,j,j,j,NA,not detected,Kaiseroda,Leimbach,99999,99999,not detected,NANA,583190.56,5630534.77,f,,999
375,125,16,2,a,Niederwald,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,491443.004,5630760.756,detected,,491443.004,5630760.756,,,999
575,126,17,1,b,Vacha,Eisenach,Th<fc>ringen,NA,NA,NA,j,NA,detected,,,571938.8108,5630928.355,detected,,571938.8108,5630928.355,,,999
377,125,16,4,ao,Langenstein,Marburg,Hessen-Nassau,j,j,NA,NA,NA,detected,,,497084.5565,5631243.821,detected,,497084.5565,5631243.821,,,999
546,126,9,23,cu,Rotensee,Hersfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,552040.1909,5631592.173,detected,,552040.1909,5631592.173,,,999
343,125,7,23,c,Oberh<f6>rlen,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,detected,,,459192.6298,5631614.29,detected,,459192.6298,5631614.29,,,999
553,126,11,23,c,Dorndorf,Eisenach,Th<fc>ringen,j,NA,NA,NA,NA,detected,,,429278.4209,5595245.233,detected,,576748.11,5632034.95,false detected,found,999
355,125,10,22,bd,Stausebach,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,493071.6365,5632070.502,detected,,493071.6365,5632070.502,,,999
350,125,9,25,bo,Ginseldorf,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,487298.0032,5632081.394,detected,,487298.0032,5632081.394,,,999
542,126,7,21,do,Nausis,Ziegenhain,Hessen-Nassau,j,j,j,NA,NA,multiple entires detected,,,999,999,multiple entires detected,,525546.84,5632096.03,"not found (probably the one south of neukirchen, but thats not in wenker)",found,999
549,126,10,21,d,Hilmes,Hersfeld,Hessen-Nassau,NA,j,j,j,NA,detected,,,560823.1211,5632143.394,detected,,560823.1211,5632143.394,,,999
347,125,8,25,ar,Caldern,Marburg,Hessen-Nassau,j,j,j,j,NA,not detected,Kaldern,,476372.2311,5632530.99,detected,,476372.2311,5632530.99,,,999
560,126,12,24,ad,Gumpelstadt,Meiningen,Th<fc>ringen,j,j,NA,NA,NA,detected,,,590942.9907,5632705.065,detected,,590942.9907,5632705.065,,,999
552,126,11,21,au,Philippsthal,Hersfeld,Hessen-Nassau,j,j,j,j,NA,not detected,Philippsthal,Hersfeld-Rotenburg,99999,99999,not detected,NANA,570417.59,5632708.71,f,,999
346,125,8,21,a,Hommertshausen,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,detected,,,465348.0347,5632759.551,detected,,465348.0347,5632759.551,,,999
554,126,11,24,au,Kieselbach,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,579111.146,5633179.013,detected,,579111.146,5633179.013,,,999
360,125,12,17,cr,Merzhausen,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,515697.6081,5633368.389,found,,999
342,125,7,16,c,Mandeln,Dillkreis,Hessen-Nassau,j,j,j,j,NA,detected,,,453455.728,5633475.135,detected,,453455.728,5633475.135,,,999
541,126,7,20,c,Wahlshausen,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,534272.9727,5633646.679,detected,,534272.9727,5633646.679,,,999
544,126,8,18,co,Go<df>mannsrode,Hersfeld,Hessen-Nassau,j,j,j,j,NA,not detected,Go<df>mannsrode,Kirchheim,99999,99999,not detected,NANA,540854.81,5634229.81,f,,999
559,126,12,18,ar,M<f6>hra,Meiningen,Th<fc>ringen,j,j,j,j,NA,detected,,,588345.5807,5635107.313,detected,,588345.5807,5635107.313,,,999
357,125,11,12,cd,Speckswinkel,Marburg,Hessen-Nassau,j,j,NA,NA,NA,detected,,,504144.4658,5635448.052,detected,,504144.4658,5635448.052,,,999
341,125,7,13,d,Niederdieten,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,detected,,,460673.3529,5635584.072,detected,,460673.3529,5635584.072,,,999
354,125,10,14,c,Burgholz,Marburg,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,496608.6152,5635725.51,detected,,496608.6152,5635725.51,,,999
349,125,9,13,bd,G<f6>ttingen,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,484106.0403,5635915.512,detected,,484106.0403,5635915.512,,,999
345,125,8,13,co,Buchenau,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,detected,,,554128.5444,5625808.309,detected,,471673.92,5635961.93,false detected,found,999
540,126,7,12,b,Christerode,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,527663.9412,5636142.768,detected,,527663.9412,5636142.768,,,999
353,125,10,13,ao,Rauschenberg,Marburg,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,494097.9014,5636750.809,detected,,494097.9014,5636750.809,,,999
545,126,9,11,b,Kalkobes,Hersfeld,Hessen-Nassau,NA,j,j,j,NA,not detected,Kalkobes,Bad Hersfeld,99999,99999,not detected,NANA,548014.47,5636760.92,f,,999
551,126,11,14,b,Frauensee,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,580385.4662,5636835.552,detected,,580385.4662,5636835.552,,,999
548,126,10,11,b,Friedewald,Hersfeld,Hessen-Nassau,j,j,j,NA,NA,detected,,,560148.5332,5636884.367,detected,,560148.5332,5636884.367,,,999
558,126,12,13,ar,Kupfersuhl,Eisenach,Th<fc>ringen,j,j,j,j,NA,not detected,Kupfersuhl,Bad Salzungen,99999,99999,not detected,NANA,588315.97,5637161.54,f,,999
547,126,10,8,cr,Herfa,Hersfeld,Hessen-Nassau,NA,NA,j,NA,NA,not detected,Hersa,,564972.2581,5637676.483,detected,,564972.2581,5637676.483,,,999
352,125,10,10,ac,Wolferode,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,499163.0645,5637937.381,detected,,499163.0645,5637937.381,,,999
351,125,10,6,b,Schwarzenborn,Marburg,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,490167.9362,5638035.583,found,,999
359,125,12,8,b,Steina,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,518544.9258,5638326.276,detected,,518544.9258,5638326.276,,,999
356,125,11,8,bo,Mengsberg,Ziegenhain,Hessen-Nassau,j,j,j,j,NA,detected,,,507088.1362,5638820.647,detected,,507088.1362,5638820.647,,,999
557,126,12,9,b,Etterwinden,Eisenach,Th<fc>ringen,NA,NA,NA,j,NA,detected,,,591402.5408,5639008.728,detected,,591402.5408,5639008.728,,,999
543,126,8,3,d,Obergeis,Hersfeld,Hessen-Nassau,NA,NA,j,NA,NA,detected,,,542055.4579,5639241.929,detected,,542055.4579,5639241.929,,,999
550,126,11,1,a,Widdershausen,Hersfeld,Hessen-Nassau,j,j,j,j,NA,detected,,,571299.3211,5640050.605,detected,,571299.3211,5640050.605,,,999
348,125,9,4,al,Oberrosphe,Marburg,Hessen-Nassau,j,j,j,j,NA,detected,,,484174.9381,5640052.038,detected,,484174.9381,5640052.038,,,999
344,125,8,1,b,Biedenkopf,Biedenkopf,Hessen-Nassau,j,j,j,j,NA,detected,,,466593.2368,5640268.882,detected,,466593.2368,5640268.882,,,999
340,125,7,1,bl,Banfe,Wittgenstein,Westfalen,j,j,j,NA,NA,detected,,,454496.087,5640527.676,detected,,454496.087,5640527.676,,,999
555,126,12,1,br,Marksuhl,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,584563.6775,5640828.171,detected,,584563.6775,5640828.171,,,999
556,126,12,3,bo,Eckardtshausen,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,588821.4259,5641032.787,detected,,588821.4259,5641032.787,,,999
524,126,3,24,d,Meckbach,Hersfeld,Hessen-Nassau,j,NA,NA,NA,NA,detected,,,555649.6994,5641104.786,detected,,555649.6994,5641104.786,,,999
628,126,29,6,b,Tann,Fulda,Hessen-Nassau,NA,NA,j,NA,NA,detected,,,549280.1003,5641173.824,detected,,549280.1003,5641173.824,,,999
320,125,1,21,bd,Herbertshausen,Wittgenstein,Westfalen,NA,NA,NA,j,NA,detected,,,455024.0007,5641412.746,detected,,455024.0007,5641412.746,,,999
532,126,5,22,c,Dippach,Eisenach,Th<fc>ringen,j,j,j,j,NA,detected,,,573269.5188,5641457.181,detected,,573269.5188,5641457.181,,,999
326,125,3,22,ac,Todenhausen,Marburg,Hessen-Nassau,j,j,j,j,NA,multiple entires detected,,,999,999,multiple entires detected,,479238.3865,5641492.847,found,,999
